title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,72,213,215,3,"This is the Buick Regal TourX, and it's the latest bold move by the brand, one of those smart risks that Duncan mentioned earlier. I couldn't be more excited to have a vehicle like this in Buick's lineup. It's something we've wanted for years, and now, finally, it is here.",50,273,847,"This is the Buick Regal TourX, and it's the latest bold move by the brand, one of those smart risks that Duncan mentioned earlier. I couldn't be more excited to have a vehicle like this in Buick's lineup. It's something we've wanted for years, and now, finally, it is here.",21
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,73,216,218,3,"It's capable and it's versatile, and it's the perfect blend of sedan and SUV. In fact, what we call crossovers today aren't literally a crossover like we're talking about today. This is literally a crossover.",35,208,848,"It's capable and it's versatile, and it's the perfect blend of sedan and SUV. In fact, what we call crossovers today aren't literally a crossover like we're talking about today. This is literally a crossover.",-1
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,74,219,221,3,"And it's perfect for those who want the best of both worlds, the premium comfort and efficient performance of a car and the utility and versatility of an SUV. Now it rides a bit higher, you know, it's 3.4 inches longer and has 73 and a half cubic feet of useful cargo space behind the front seats. That's more than the Volvo V60 Cross Country, the Audi A4 Allroad and the Subaru Outback.",74,387,849,"And it's perfect for those who want the best of both worlds, the premium comfort and efficient performance of a car and the utility and versatility of an SUV. Now it rides a bit higher, you know, it's 3.4 inches longer and has 73 and a half cubic feet of useful cargo space behind the front seats. That's more than the Volvo V60 Cross Country, the Audi A4 Allroad and the Subaru Outback.",1
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,75,222,224,3,"It also features a hands-free power liftgate and accessory cargo rails. and has the usual host of active and passive safety features including our newest intelligent all-wheel drive system as standard equipment. Now this all-new all-wheel drive system, the same one in the Sportback model, is also available in the Buick Envision and LaCrosse.",54,343,850,"It also features a hands-free power liftgate and accessory cargo rails. and has the usual host of active and passive safety features including our newest intelligent all-wheel drive system as standard equipment. Now this all-new all-wheel drive system, the same one in the Sportback model, is also available in the Buick Envision and LaCrosse.",21
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,76,225,227,3,"This innovative system uses two clutches at the rear wheels for seamless smart torque distribution. It relies less on braking to maintain maximum performance and efficiency, and it helps maintain stability and control in all circumstances and conditions, not just in rain and snow. So Buick, a leader in all-wheel drive technology, offers it across the entire portfolio, except in our Cascada convertible.",63,405,851,"This innovative system uses two clutches at the rear wheels for seamless smart torque distribution. It relies less on braking to maintain maximum performance and efficiency, and it helps maintain stability and control in all circumstances and conditions, not just in rain and snow. So Buick, a leader in all-wheel drive technology, offers it across the entire portfolio, except in our Cascada convertible.",21
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,77,228,230,3,"And as Duncan said, that's just purely for fun. And the latest offering is right here in the Regal Torex. Ladies and gentlemen, this is the new Buick.",28,150,852,"And as Duncan said, that's just purely for fun. And the latest offering is right here in the Regal Torex. Ladies and gentlemen, this is the new Buick.",21
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,78,231,233,3,It's what Buick is and where Buick is going. It's a great example of why Buick attracts more Conquest customers than any GM brand. And it's emblematic of the kind of excitement Buick will offer as it continues its new vehicle rollout with a dozen more to come globally by 2020.,51,277,853,It's what Buick is and where Buick is going. It's a great example of why Buick attracts more Conquest customers than any GM brand. And it's emblematic of the kind of excitement Buick will offer as it continues its new vehicle rollout with a dozen more to come globally by 2020.,21
"Buick 2018 Buick Regal Sportback & TourX Full Reveal, Warren, Michigan (1080p_30fps_H264-128kbit_AAC)",20,79,234,236,3,"So I really look forward to sharing those with you when they arrive. And with that, I'd like to have Duncan and Helen and the team join me here and invite you to come closer up and take a really good look at these two wonderful new additions to the Buick portfolio. Thank you very much.",56,286,854,"So I really look forward to sharing those with you when they arrive. And with that, I'd like to have Duncan and Helen and the team join me here and invite you to come closer up and take a really good look at these two wonderful new additions to the Buick portfolio. Thank you very much.",21
Cadillac 2014 Cadillac ELR Revealed @ 2013 Detroit Auto Show - CAR and DRIVER (1080p_24fps_H264-128kbit_AAC),21,1,1,3,3,"I'm Cebu Cera and I'm here with the brand new Cadillac ELR. The ELR is Cadillac's first plug-in hybrid. Chevrolet already sells a plug-in hybrid called the Volt, and the ELR uses the technology from the Volt, but it's a little more powerful and looks completely different.",47,272,855,"I'm Cebu Cera and I'm here with the brand new Cadillac ELR. The ELR is Cadillac's first plug-in hybrid. Chevrolet already sells a plug-in hybrid called the Volt, and the ELR uses the technology from the Volt, but it's a little more powerful and looks completely different.",-1
Cadillac 2014 Cadillac ELR Revealed @ 2013 Detroit Auto Show - CAR and DRIVER (1080p_24fps_H264-128kbit_AAC),21,2,4,6,3,"We're going to talk to some of the people who can tell us about those differences. I'm here with Chris Thomasson, the ELR chief engineer, and he can tell us all about this hardware. Now, I know what we have under the hood here is very similar to what's in the Chevy Volt, so describe this hardware for me.",59,305,856,"We're going to talk to some of the people who can tell us about those differences. I'm here with Chris Thomasson, the ELR chief engineer, and he can tell us all about this hardware. Now, I know what we have under the hood here is very similar to what's in the Chevy Volt, so describe this hardware for me.",-1
Cadillac 2014 Cadillac ELR Revealed @ 2013 Detroit Auto Show - CAR and DRIVER (1080p_24fps_H264-128kbit_AAC),21,3,7,8,2,"In terms of the propulsion system, Chubby, you're exactly right. It is, in essence, the award-winning propulsion system, the EREV, or extended range electric vehicle propulsion system, that we brought to market in the Volt.",35,223,857,"In terms of the propulsion system, Chubby, you're exactly right. It is, in essence, the award-winning propulsion system, the EREV, or extended range electric vehicle propulsion system, that we brought to market in the Volt.",0
