title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,13,34,36,3,"So you said there's two electric motors attached to each of the front Wheels basically allows the tires to rotate separately. They're not locked together one electric motor for each front wheel, correct? You can have one motor sending torque to one wheel you can have both motors sending torque to both wheels You can even have a negative torque applied to one wheel and a positive torque applied to the other wheel So this is a hybrid car.",79,440,66,"So you said there's two electric motors attached to each of the front Wheels basically allows the tires to rotate separately. They're not locked together one electric motor for each front wheel, correct? You can have one motor sending torque to one wheel you can have both motors sending torque to both wheels You can even have a negative torque applied to one wheel and a positive torque applied to the other wheel So this is a hybrid car.",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,14,37,37,1,"This is a high, but it's not like the classic hybrid where you're saving gas mileage Let it in at home you press your foot down You get the immediate torque of the electric motors while that turbo engine is spooling up and then gives you full power Okay, so that's how it's like in my car Where it's like I'll be sitting at a stoplight and I'll slam the pedal down and like what happened Okay, now it's starting to go because the motor has to like rev up and that's it.",93,469,67,"This is a high, but it's not like the classic hybrid where you're saving gas mileage Let it in at home you press your foot down You get the immediate torque of the electric motors while that turbo engine is spooling up and then gives you full power Okay, so that's how it's like in my car Where it's like I'll be sitting at a stoplight and I'll slam the pedal down and like what happened Okay, now it's starting to go because the motor has to like rev up and that's it.",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,15,38,38,1,"Yeah, that's how it's like in your car Yeah, as you're coming up to a corner the second you let off the throttle it starts regen braking So before you even on the brake, so let's say we're coming around this bank right here This tire right here is gonna have a negative torque applied to it and an outside tire can actually rotate faster than the inside wheel to help push the car out of the corner and accelerate you out.",82,422,68,"Yeah, that's how it's like in your car Yeah, as you're coming up to a corner the second you let off the throttle it starts regen braking So before you even on the brake, so let's say we're coming around this bank right here This tire right here is gonna have a negative torque applied to it and an outside tire can actually rotate faster than the inside wheel to help push the car out of the corner and accelerate you out.",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,16,39,41,3,What do you mean by negative torque? As in it's regenerating energies. Electricity is being taken from the braking of the motors.,22,129,69,What do you mean by negative torque? As in it's regenerating energies. Electricity is being taken from the braking of the motors.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,17,42,44,3,It's turning the wheel into an electric generator and capturing that energy which causes you to slow down. And it helps you rotate the car because you have a larger negative torque to that inside wheel so that's creating a yaw moment to rotate that vehicle. Yaw.,47,262,70,It's turning the wheel into an electric generator and capturing that energy which causes you to slow down. And it helps you rotate the car because you have a larger negative torque to that inside wheel so that's creating a yaw moment to rotate that vehicle. Yaw.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,18,45,47,3,Yaw. Yaw way. And that's actually super cool because in normal cars you only get positive torque when you hit the throttle.,22,123,71,Yaw. Yaw way. And that's actually super cool because in normal cars you only get positive torque when you hit the throttle.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,19,48,50,3,Traditionally with car tires it'll go the direction the wheels are pointed but if you're riding around a racetrack really fast... If you're coming in too fast to that corner and it sees that you're about to oversteer which means the back of the car is gonna rotate around you and you're gonna spin out it'll break those outside tires to prevent that from happening. No way.,67,373,72,Traditionally with car tires it'll go the direction the wheels are pointed but if you're riding around a racetrack really fast... If you're coming in too fast to that corner and it sees that you're about to oversteer which means the back of the car is gonna rotate around you and you're gonna spin out it'll break those outside tires to prevent that from happening. No way.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,20,51,52,2,Now if you come in and you turn the wheel too much and it can't actually turn the car it'll break the inside tires that's It's called understeer so that it'll actually help rotate the car for you Okay So that's more like like when you're in a boat or like a kayak or something and you just put the paddle in the water On one side it drags you that direction. Absolutely.,73,370,73,Now if you come in and you turn the wheel too much and it can't actually turn the car it'll break the inside tires that's It's called understeer so that it'll actually help rotate the car for you Okay So that's more like like when you're in a boat or like a kayak or something and you just put the paddle in the water On one side it drags you that direction. Absolutely.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,21,53,55,3,"Okay, so it's literally just you're riding down the racetrack and it's like Just like throwing it down on the ground just to kind of drag you that direction. Yeah, except it's not a boat It's a car. That sounds like magic The floor plates under your feet are made out of carbon fiber I it I've never in my life heard of a car that's even remotely similar to this.",71,363,74,"Okay, so it's literally just you're riding down the racetrack and it's like Just like throwing it down on the ground just to kind of drag you that direction. Yeah, except it's not a boat It's a car. That sounds like magic The floor plates under your feet are made out of carbon fiber I it I've never in my life heard of a car that's even remotely similar to this.",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,22,56,58,3,Can I drive it? I just want to drive it. Really?,11,48,75,Can I drive it? I just want to drive it. Really?,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,23,59,61,3,No. But I'll take you for a spin. I'll settle for that.,12,55,76,No. But I'll take you for a spin. I'll settle for that.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,24,62,64,3,All right. It's okay. Okay.,5,27,77,All right. It's okay. Okay.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,25,65,67,3,Get it? Okay. Catherine.,4,24,78,Get it? Okay. Catherine.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,26,68,70,3,"Catherine, I'm Ren. How are you? I'm doing pretty good.",10,55,79,"Catherine, I'm Ren. How are you? I'm doing pretty good.",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,27,71,73,3,So you must be wondering what's going on right now. A little bit. Do you drive cars often?,18,90,80,So you must be wondering what's going on right now. A little bit. Do you drive cars often?,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,28,74,76,3,I race right here. What's that? This thing.,8,43,81,I race right here. What's that? This thing.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,29,77,79,3,I'll just walk. I never have before. So you brake going into the turn.,14,70,82,I'll just walk. I never have before. So you brake going into the turn.,0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,30,80,82,3,"and try and brake in as straight a line as possible because they're really, really good. And the steering is very direct, as you can feel, and basically it's a very responsive car. So Jason was telling me, like, electric motors themselves, they compensate for, like, depending on the orientation of the steering wheel, right?",55,325,83,"and try and brake in as straight a line as possible because they're really, really good. And the steering is very direct, as you can feel, and basically it's a very responsive car. So Jason was telling me, like, electric motors themselves, they compensate for, like, depending on the orientation of the steering wheel, right?",0
Acura Acura - NSXperiments Chapter 3; Light up the Track (1080p_24fps_H264-128kbit_AAC),6,31,83,85,3,"So, would you want, I mean, can I, can I drive it? On the brake. Okay, foot on brake?",19,85,84,"So, would you want, I mean, can I, can I drive it? On the brake. Okay, foot on brake?",0
